answer_by,ques,views,vote,weblink
TheBiometricsGuy,How to get the output of dense layer as a numpy array using keras and tensorflow backend?,"Viewed 7,481 times",3,https://stackoverflow.com/questions/47360148/how-to-get-the-output-of-dense-layer-as-a-numpy-array-using-keras-and-tensorflow
Wasi Ahmad,"`THIndexTensor_(size)(target, 0) == batch_size' failed. at d:\projects\pytorch\torch\lib\thnn\generic/ClassNLLCriterion.c:54",Viewed 491 times,3,https://stackoverflow.com/questions/47492033/thindextensor-sizetarget-0-batch-size-failed-at-d-projects-pytorch-t
Maxim,L2 regularization in tensorflow with high level API,"Viewed 2,398 times",3,https://stackoverflow.com/questions/47697988/l2-regularization-in-tensorflow-with-high-level-api
Marcin Możejko,Only evaluate non-zero values of tf.Tensor,"Viewed 3,010 times",3,https://stackoverflow.com/questions/48431282/only-evaluate-non-zero-values-of-tf-tensor
chaohuang,Resume training with multi_gpu_model in Keras,"Viewed 1,056 times",3,https://stackoverflow.com/questions/48447371/resume-training-with-multi-gpu-model-in-keras
braaterAfrikaaner,how to build LSTM RNN network for binary classification?,Viewed 990 times,3,https://stackoverflow.com/questions/48467561/how-to-build-lstm-rnn-network-for-binary-classification
sophros,How to oversample image dataset using Python?,"Viewed 2,991 times",3,https://stackoverflow.com/questions/48532069/how-to-oversample-image-dataset-using-python
Ravaal,What is going wrong with the training and predictions using TensorFlow?,"Viewed 2,668 times",3,https://stackoverflow.com/questions/34271493/what-is-going-wrong-with-the-training-and-predictions-using-tensorflow
Shai,About binary classification in Caffe,"Viewed 1,488 times",3,https://stackoverflow.com/questions/36167895/about-binary-classification-in-caffe
Shai,"There is a data blob of hdf5 [600000,1,7,256]. How to do mean subtraction using Caffe in matlab?",Viewed 62 times,3,https://stackoverflow.com/questions/36490781/there-is-a-data-blob-of-hdf5-600000-1-7-256-how-to-do-mean-subtraction-using
Rabindra Nath Nandi,Reconstruct Original Data using Denoising AutoEncoder,Viewed 444 times,3,https://stackoverflow.com/questions/36685698/reconstruct-original-data-using-denoising-autoencoder
Nils Cao,How to use Stanford Sentiment Analysis Dataset,"Viewed 2,402 times",3,https://stackoverflow.com/questions/37305686/how-to-use-stanford-sentiment-analysis-dataset
Cypher,Caffe: How to get `solver.prototxt` parameters by code?,Viewed 873 times,3,https://stackoverflow.com/questions/38026431/caffe-how-to-get-solver-prototxt-parameters-by-code
gcp,Salvaging diverged neural networks,Viewed 638 times,3,https://stackoverflow.com/questions/38157657/salvaging-diverged-neural-networks
Jee Mok,Connecting Matlab to Tensorflow,"Viewed 1,449 times",3,https://stackoverflow.com/questions/38444202/connecting-matlab-to-tensorflow
user3480922,"Tensorflow basic_rnn_seq2seq TypeError: Expected int32, got -0.1 of type 'float' instead","Viewed 11,357 times",3,https://stackoverflow.com/questions/38695086/tensorflow-basic-rnn-seq2seq-typeerror-expected-int32-got-0-1-of-type-float
zerogravty,"Signal processing using CNN in tensorflow. TypeError: DataType float32 for attr 'Tlabels' not in list of allowed values: int32, int64","Viewed 3,882 times",3,https://stackoverflow.com/questions/38737297/signal-processing-using-cnn-in-tensorflow-typeerror-datatype-float32-for-attr
Yashas Annadani,"Caffe: Initializing two channels of siamese networks with the same pretrained weights , but without sharing weights during training",Viewed 551 times,3,https://stackoverflow.com/questions/39226152/caffe-initializing-two-channels-of-siamese-networks-with-the-same-pretrained-we
ajay0221,Tensorflow : ValueError Duplicate feature column key found for column,"Viewed 1,708 times",3,https://stackoverflow.com/questions/39249704/tensorflow-valueerror-duplicate-feature-column-key-found-for-column
karl_TUM,Good way to input PASCAL-VOC 2012 training data and labels with tensorflow,"Viewed 6,252 times",3,https://stackoverflow.com/questions/39295263/good-way-to-input-pascal-voc-2012-training-data-and-labels-with-tensorflow
Martin Thoma,Fitting Neural Net with different Epoch number in a loop without starting over each time,"Viewed 1,926 times",3,https://stackoverflow.com/questions/39364516/fitting-neural-net-with-different-epoch-number-in-a-loop-without-starting-over-e
Darkobra,Strange NaN values for loss function (MLP) in TensorFlow,Viewed 761 times,3,https://stackoverflow.com/questions/39988687/strange-nan-values-for-loss-function-mlp-in-tensorflow
Glau,How to input the unknown size of time-step to TimeDistributed Keras layer,"Viewed 1,623 times",3,https://stackoverflow.com/questions/40158643/how-to-input-the-unknown-size-of-time-step-to-timedistributed-keras-layer
Sadegh,How to force tensorflow and Keras run on GPU?,"Viewed 1,883 times",3,https://stackoverflow.com/questions/66501770/how-to-force-tensorflow-and-keras-run-on-gpu
Albert,"Most efficient tensor format (padded vs packed, time-major vs batch-major) for RNNs [closed]",Viewed 163 times,3,https://stackoverflow.com/questions/66533009/most-efficient-tensor-format-padded-vs-packed-time-major-vs-batch-major-for-r
sniper71,Problem when switching tensorflow data format from nhwc (channels last) to nchw (channels first),Viewed 460 times,3,https://stackoverflow.com/questions/66563868/problem-when-switching-tensorflow-data-format-from-nhwc-channels-last-to-nchw
Arpan Srivastava,Interpretation of yolov5 output,Viewed 914 times,3,https://stackoverflow.com/questions/66599581/interpretation-of-yolov5-output
serg_zhd,TorchScript requires source access in order to carry out compilation for collections.deque,"Viewed 1,007 times",3,https://stackoverflow.com/questions/66628965/torchscript-requires-source-access-in-order-to-carry-out-compilation-for-collect
Angelo,Deployment of a DeepRL model trained on a custom OpenAI-GYM environment,Viewed 103 times,3,https://stackoverflow.com/questions/66797521/deployment-of-a-deeprl-model-trained-on-a-custom-openai-gym-environment
talonmies,How to resolve ResourceExhaustedError in google colab,"Viewed 1,187 times",3,https://stackoverflow.com/questions/66947839/how-to-resolve-resourceexhaustederror-in-google-colab
Omar Shehab,How do I extract the kernel matrix for a classifier created using `sklearn.svm.SVC`?,Viewed 98 times,3,https://stackoverflow.com/questions/67148700/how-do-i-extract-the-kernel-matrix-for-a-classifier-created-using-sklearn-svm-s
Gulzar,How to check point on validation metrics in Pytorch lightning?,Viewed 356 times,3,https://stackoverflow.com/questions/67181844/how-to-check-point-on-validation-metrics-in-pytorch-lightning
overflower,How to handle variable length sentences in PyTorch with Glove embedding layer?,Viewed 301 times,3,https://stackoverflow.com/questions/67198344/how-to-handle-variable-length-sentences-in-pytorch-with-glove-embedding-layer
Maray97,Errors rewriting a Tensorflow model in Pytorch,Viewed 46 times,3,https://stackoverflow.com/questions/67198837/errors-rewriting-a-tensorflow-model-in-pytorch
user39430,All values replaced with pool max in pytorch,Viewed 61 times,3,https://stackoverflow.com/questions/67220523/all-values-replaced-with-pool-max-in-pytorch
Mushfirat Mohaimin,Why accuracy of my image segmentation model does not change?,Viewed 151 times,3,https://stackoverflow.com/questions/67220803/why-accuracy-of-my-image-segmentation-model-does-not-change
Lars,Tensorflow Object Detection API: Poor inference performance when restoring model variables from checkpoints for inference,Viewed 441 times,3,https://stackoverflow.com/questions/67260699/tensorflow-object-detection-api-poor-inference-performance-when-restoring-model
babyboyblack,"TensorFlow Recommenders: InvalidArgumentError: indices[0,1] = 66521 is not in [0, 12976) [Op:ResourceGather]",Viewed 306 times,3,https://stackoverflow.com/questions/67411897/tensorflow-recommenders-invalidargumenterror-indices0-1-66521-is-not-in-0
pa pa,to custom RNN with LSTMcell,Viewed 229 times,3,https://stackoverflow.com/questions/67442362/to-custom-rnn-with-lstmcell
timmr003,Callback with add_loss in Keras,Viewed 580 times,3,https://stackoverflow.com/questions/60381569/callback-with-add-loss-in-keras
maurock,Window size in LSTM: training and testing,"Viewed 1,462 times",3,https://stackoverflow.com/questions/60410472/window-size-in-lstm-training-and-testing
Pabitra Roy,How do I use Fastxml algorithm in python to predict the value of the output column? [closed],Viewed 256 times,3,https://stackoverflow.com/questions/60431834/how-do-i-use-fastxml-algorithm-in-python-to-predict-the-value-of-the-output-colu
skhandelwal121,Fastai - CUDA error: device-side assert triggered,Viewed 809 times,3,https://stackoverflow.com/questions/60449931/fastai-cuda-error-device-side-assert-triggered
Isayiyas Nigatu,Complex-valued weight initialization in keras,Viewed 340 times,3,https://stackoverflow.com/questions/60451648/complex-valued-weight-initialization-in-keras
Zohreh Shaghaghian,Data preparation for variable length video classification,Viewed 205 times,3,https://stackoverflow.com/questions/60555577/data-preparation-for-variable-length-video-classification
Ahmad Raza,Connect with NVR to access stored videos,Viewed 133 times,3,https://stackoverflow.com/questions/60614954/connect-with-nvr-to-access-stored-videos
Guy Berger,Is there an Real-Time Object Detection algorithm for CPU?,"Viewed 2,876 times",3,https://stackoverflow.com/questions/60911882/is-there-an-real-time-object-detection-algorithm-for-cpu
Миша Николайчук,How do I fix the NaN training error in Brain.js?,Viewed 613 times,3,https://stackoverflow.com/questions/61041642/how-do-i-fix-the-nan-training-error-in-brain-js
vivekpadia70,How to create multi-dimensional matrices as input to neural network?,"Viewed 1,127 times",3,https://stackoverflow.com/questions/61182539/how-to-create-multi-dimensional-matrices-as-input-to-neural-network
user402516,Float32 Tflite quantization on input on netron is 0 &lt; q &lt; 255. What does this mean for my image_mean and image_std?,Viewed 160 times,3,https://stackoverflow.com/questions/61183512/float32-tflite-quantization-on-input-on-netron-is-0-q-255-what-does-this-me
dingus,Save/load a Keras model with (constant) parameters,Viewed 410 times,3,https://stackoverflow.com/questions/61400273/save-load-a-keras-model-with-constant-parameters
cian,Model performance not improving during federated learning training,Viewed 614 times,3,https://stackoverflow.com/questions/61677696/model-performance-not-improving-during-federated-learning-training
mdis,A flat validation loss and a decreasing training loss can be considered a symptom of overfitting?,Viewed 380 times,3,https://stackoverflow.com/questions/61897624/a-flat-validation-loss-and-a-decreasing-training-loss-can-be-considered-a-sympto
Atul Gopinathan,"Tensorflow error - ""Container localhost does not exist. (Could not find resource: localhost/_AnonymousVar0)""",Viewed 701 times,3,https://stackoverflow.com/questions/62079524/tensorflow-error-container-localhost-does-not-exist-could-not-find-resource
slideshowp2,AttributeError: Tensor.op is meaningless when eager execution is enabled,"Viewed 3,093 times",3,https://stackoverflow.com/questions/62161420/attributeerror-tensor-op-is-meaningless-when-eager-execution-is-enabled
Nazim Kerimbekov,Deepchem: Multiple (multi-molecule) input regression,Viewed 106 times,3,https://stackoverflow.com/questions/55703431/deepchem-multiple-multi-molecule-input-regression
Ryan Hope,Keras custom loss function for binary encoded (not one-hot encoded) categorical data,Viewed 839 times,3,https://stackoverflow.com/questions/55748651/keras-custom-loss-function-for-binary-encoded-not-one-hot-encoded-categorical
Mike,How to find out the correct input and output operation of a frozen tensorflow graph?,Viewed 99 times,3,https://stackoverflow.com/questions/55842256/how-to-find-out-the-correct-input-and-output-operation-of-a-frozen-tensorflow-gr
Stephane Bersier,"Keras error - ""we expect the tensors to have a static batch size""",Viewed 656 times,3,https://stackoverflow.com/questions/55859973/keras-error-we-expect-the-tensors-to-have-a-static-batch-size
user544408,Replicating results using Keras,Viewed 237 times,3,https://stackoverflow.com/questions/55860790/replicating-results-using-keras
sanyassh,How to use the dot merge in keras 2.0?,Viewed 202 times,3,https://stackoverflow.com/questions/55875358/how-to-use-the-dot-merge-in-keras-2-0
Sean Easter,"In Keras or Tensorflow, how to input different sample sizes and pairwise concatenate embeddings within a model?",Viewed 411 times,3,https://stackoverflow.com/questions/55944416/in-keras-or-tensorflow-how-to-input-different-sample-sizes-and-pairwise-concate
Maciej S,"Neural Network - My networks seems like is training well, but at classification raport it's completely random",Viewed 91 times,3,https://stackoverflow.com/questions/55973362/neural-network-my-networks-seems-like-is-training-well-but-at-classification
Chris Tosh,Theano vs. tensorflow backend in Keras,Viewed 475 times,3,https://stackoverflow.com/questions/56042198/theano-vs-tensorflow-backend-in-keras
Salmon,How to do oversampling in the case of an unbalanced multilabel dataset?,"Viewed 1,625 times",3,https://stackoverflow.com/questions/56163842/how-to-do-oversampling-in-the-case-of-an-unbalanced-multilabel-dataset
tarang ranpara,"How to fix ""ValueError: Expected input batch_size (1) to match target batch_size (4).""?","Viewed 10,478 times",3,https://stackoverflow.com/questions/56515411/how-to-fix-valueerror-expected-input-batch-size-1-to-match-target-batch-size
